provinsi,kabupaten_kota,tahun,garis_kemiskinan_rupiah_kapita_bulan_2020,garis_kemiskinan_rupiah_kapita_bulan_2021,garis_kemiskinan_rupiah_kapita_bulan_2022,garis_kemiskinan_rupiah_kapita_bulan_2023,garis_kemiskinan_rupiah_kapita_bulan_2024,indeks_pembangunan_gender_2020,indeks_pembangunan_gender_2021,indeks_pembangunan_gender_2022,indeks_pembangunan_gender_2023,indeks_pembangunan_gender_2024,kepadatan_penduduk_jiwa_km2_2020,kepadatan_penduduk_jiwa_km2_2021,kepadatan_penduduk_jiwa_km2_2022,kepadatan_penduduk_jiwa_km2_2023,kepadatan_penduduk_jiwa_km2_2024,pdrb_adhk_milyar_rupiah_2020,pdrb_adhk_milyar_rupiah_2021,pdrb_adhk_milyar_rupiah_2022,pdrb_adhk_milyar_rupiah_2023,pdrb_adhk_milyar_rupiah_2024,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2020,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2021,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2022,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2023,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2024,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2020,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2021,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2022,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2023,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2024,indeks_pembangunan_manusia,rata_rata_lama_sekolah_tahun,umur_harapan_hidup_tahun,pengeluaran_per_kapita_rupiah_kapita_tahun,persentase_penduduk_miskin_persen
Sulawesi Tengah,Poso,2024,515435,530022,561276,599881,620267,96.54,96.71,96.79,97.2,97.23,32,34,33,33,34,6221.16,6523.79,6761.15,7023.68,7289.29,8808,8850,9218,9622,9948,90.31,88.09,91.47,91.34,92.08,73.65,9.54,71.34,,14.23
Sulawesi Tengah,Donggala,2020,360483,369784,395028,421493,438396,88.34,88.43,88.91,89.17,89.5,59,70,60,60,61,8165.36,8544.44,8873.91,9289.25,9639-06-01 00:00:00,7960,8002,8303,8766,9117,63.31,64.9,64.4,64.44,65.14,66.8,7.97,67.33,,17.39
Sulawesi Tengah,Donggala,2021,360483,369784,395028,421493,438396,88.34,88.43,88.91,89.17,89.5,59,70,60,60,61,8165.36,8544.44,8873.91,9289.25,9639-06-01 00:00:00,7960,8002,8303,8766,9117,63.31,64.9,64.4,64.44,65.14,66.96,7.98,67.5,,16.73
Sulawesi Tengah,Donggala,2022,360483,369784,395028,421493,438396,88.34,88.43,88.91,89.17,89.5,59,70,60,60,61,8165.36,8544.44,8873.91,9289.25,9639-06-01 00:00:00,7960,8002,8303,8766,9117,63.31,64.9,64.4,64.44,65.14,67.49,7.98,67.61,,2026-03-16 00:00:00
Sulawesi Tengah,Donggala,2023,360483,369784,395028,421493,438396,88.34,88.43,88.91,89.17,89.5,59,70,60,60,61,8165.36,8544.44,8873.91,9289.25,9639-06-01 00:00:00,7960,8002,8303,8766,9117,63.31,64.9,64.4,64.44,65.14,68.17,7.99,67.86,,16.25
Sulawesi Tengah,Donggala,2024,360483,369784,395028,421493,438396,88.34,88.43,88.91,89.17,89.5,59,70,60,60,61,8165.36,8544.44,8873.91,9289.25,9639-06-01 00:00:00,7960,8002,8303,8766,9117,63.31,64.9,64.4,64.44,65.14,68.71,8,68.01,,2026-03-15 00:00:00
Sulawesi Tengah,Tolitoli,2020,343770,354427,378317,405556,441975,89.73,90.29,90.46,90.53,90.6,61,55,62,63,63,5534.73,5776.24,5986.58,6197.86,6403.51,7917,7947,8191,8665,8918,64.34,68.09,64.45,63.47,67.4,67.7,8.51,65.9,,12.85
Sulawesi Tengah,Tolitoli,2021,343770,354427,378317,405556,441975,89.73,90.29,90.46,90.53,90.6,61,55,62,63,63,5534.73,5776.24,5986.58,6197.86,6403.51,7917,7947,8191,8665,8918,64.34,68.09,64.45,63.47,67.4,68.31,8.76,66.18,,13.51
Sulawesi Tengah,Tolitoli,2022,343770,354427,378317,405556,441975,89.73,90.29,90.46,90.53,90.6,61,55,62,63,63,5534.73,5776.24,5986.58,6197.86,6403.51,7917,7947,8191,8665,8918,64.34,68.09,64.45,63.47,67.4,68.77,8.76,66.41,,12.74
Sulawesi Tengah,Tolitoli,2023,343770,354427,378317,405556,441975,89.73,90.29,90.46,90.53,90.6,61,55,62,63,63,5534.73,5776.24,5986.58,6197.86,6403.51,7917,7947,8191,8665,8918,64.34,68.09,64.45,63.47,67.4,69.68,8.77,66.78,,12.85
Sulawesi Tengah,Tolitoli,2024,343770,354427,378317,405556,441975,89.73,90.29,90.46,90.53,90.6,61,55,62,63,63,5534.73,5776.24,5986.58,6197.86,6403.51,7917,7947,8191,8665,8918,64.34,68.09,64.45,63.47,67.4,70.38,8.91,67.03,,12.45
Sulawesi Tengah,Buol,2020,375794,387444,410824,438363,477640,89.25,89.1,89.55,89.86,90.22,39,36,40,40,41,3842.19,4029.74,4177-12-01 00:00:00,4327.75,4470.82,7942,7974,8176,8678,9051,70.89,70.2,73.48,76.01,76.52,68.49,8.86,68.76,,13.93
Sulawesi Tengah,Buol,2021,375794,387444,410824,438363,477640,89.25,89.1,89.55,89.86,90.22,39,36,40,40,41,3842.19,4029.74,4177-12-01 00:00:00,4327.75,4470.82,7942,7974,8176,8678,9051,70.89,70.2,73.48,76.01,76.52,68.92,2026-08-09 00:00:00,69.05,,2026-06-14 00:00:00
Sulawesi Tengah,Buol,2022,375794,387444,410824,438363,477640,89.25,89.1,89.55,89.86,90.22,39,36,40,40,41,3842.19,4029.74,4177-12-01 00:00:00,4327.75,4470.82,7942,7974,8176,8678,9051,70.89,70.2,73.48,76.01,76.52,69.37,2026-08-09 00:00:00,69.32,,12.85
Sulawesi Tengah,Buol,2023,375794,387444,410824,438363,477640,89.25,89.1,89.55,89.86,90.22,39,36,40,40,41,3842.19,4029.74,4177-12-01 00:00:00,4327.75,4470.82,7942,7974,8176,8678,9051,70.89,70.2,73.48,76.01,76.52,70.18,2026-09-09 00:00:00,69.73,,13.36
Sulawesi Tengah,Buol,2024,375794,387444,410824,438363,477640,89.25,89.1,89.55,89.86,90.22,39,36,40,40,41,3842.19,4029.74,4177-12-01 00:00:00,4327.75,4470.82,7942,7974,8176,8678,9051,70.89,70.2,73.48,76.01,76.52,70.89,2026-02-09 00:00:00,69.99,,2026-08-13 00:00:00
Sulawesi Tengah,Parigi Moutong,2020,444258,458385,495623,531255,553012,92.29,92.51,92.76,92.58,92.66,76,86,77,78,79,11098.5,11616.82,12047.38,12479.5,12926.58,9641,9675,10063,10471,10846,62.49,63.98,67.54,68.94,69.14,67.46,7.48,64.3,,15.85
Sulawesi Tengah,Parigi Moutong,2021,444258,458385,495623,531255,553012,92.29,92.51,92.76,92.58,92.66,76,86,77,78,79,11098.5,11616.82,12047.38,12479.5,12926.58,9641,9675,10063,10471,10846,62.49,63.98,67.54,68.94,69.14,67.84,7.74,64.35,,15.28
Sulawesi Tengah,Parigi Moutong,2022,444258,458385,495623,531255,553012,92.29,92.51,92.76,92.58,92.66,76,86,77,78,79,11098.5,11616.82,12047.38,12479.5,12926.58,9641,9675,10063,10471,10846,62.49,63.98,67.54,68.94,69.14,68.29,7.77,64.35,,14.63
Sulawesi Tengah,Parigi Moutong,2023,444258,458385,495623,531255,553012,92.29,92.51,92.76,92.58,92.66,76,86,77,78,79,11098.5,11616.82,12047.38,12479.5,12926.58,9641,9675,10063,10471,10846,62.49,63.98,67.54,68.94,69.14,69.06,2026-04-08 00:00:00,64.62,,14.91
Sulawesi Tengah,Parigi Moutong,2024,444258,458385,495623,531255,553012,92.29,92.51,92.76,92.58,92.66,76,86,77,78,79,11098.5,11616.82,12047.38,12479.5,12926.58,9641,9675,10063,10471,10846,62.49,63.98,67.54,68.94,69.14,69.48,2026-05-08 00:00:00,64.66,,2026-02-14 00:00:00
Sulawesi Tengah,Tojo Una-una,2020,504889,521534,547910,597788,622000,91.22,91.15,91.17,91.56,92.02,29,29,30,30,31,3720-06-01 00:00:00,3878.59,4012-07-01 00:00:00,4147.74,4300.76,7606,7621,8096,8550,8863,56.4,71.1,68.35,70.02,71.02,66.67,8.39,65.67,,16.39
Sulawesi Tengah,Tojo Una-una,2021,504889,521534,547910,597788,622000,91.22,91.15,91.17,91.56,92.02,29,29,30,30,31,3720-06-01 00:00:00,3878.59,4012-07-01 00:00:00,4147.74,4300.76,7606,7621,8096,8550,8863,56.4,71.1,68.35,70.02,71.02,66.81,2026-04-08 00:00:00,65.9,,2026-06-16 00:00:00
Sulawesi Tengah,Tojo Una-una,2022,504889,521534,547910,597788,622000,91.22,91.15,91.17,91.56,92.02,29,29,30,30,31,3720-06-01 00:00:00,3878.59,4012-07-01 00:00:00,4147.74,4300.76,7606,7621,8096,8550,8863,56.4,71.1,68.35,70.02,71.02,67.62,8.41,66.08,,2026-12-16 00:00:00
Sulawesi Tengah,Tojo Una-una,2023,504889,521534,547910,597788,622000,91.22,91.15,91.17,91.56,92.02,29,29,30,30,31,3720-06-01 00:00:00,3878.59,4012-07-01 00:00:00,4147.74,4300.76,7606,7621,8096,8550,8863,56.4,71.1,68.35,70.02,71.02,68.47,8.51,66.41,,16.74
Sulawesi Tengah,Tojo Una-una,2024,504889,521534,547910,597788,622000,91.22,91.15,91.17,91.56,92.02,29,29,30,30,31,3720-06-01 00:00:00,3878.59,4012-07-01 00:00:00,4147.74,4300.76,7606,7621,8096,8550,8863,56.4,71.1,68.35,70.02,71.02,69.04,8.56,66.6,,16.36
Sulawesi Tengah,Sigi,2020,370788,382579,409679,445106,463011,93.26,93.48,94.1,94.26,94.37,49,50,51,51,52,6117-09-01 00:00:00,6464.34,6679.39,6904.56,7146.18,8126,8171,8498,8891,9254,66.53,78.31,71.82,70.06,72.2,68.48,2026-06-08 00:00:00,69.99,,12.45
Sulawesi Tengah,Sigi,2021,370788,382579,409679,445106,463011,93.26,93.48,94.1,94.26,94.37,49,50,51,51,52,6117-09-01 00:00:00,6464.34,6679.39,6904.56,7146.18,8126,8171,8498,8891,9254,66.53,78.31,71.82,70.06,72.2,68.84,8.82,70.09,,2026-05-13 00:00:00
Sulawesi Tengah,Sigi,2022,370788,382579,409679,445106,463011,93.26,93.48,94.1,94.26,94.37,49,50,51,51,52,6117-09-01 00:00:00,6464.34,6679.39,6904.56,7146.18,8126,8171,8498,8891,9254,66.53,78.31,71.82,70.06,72.2,69.4,8.84,70.15,,2026-03-12 00:00:00
Sulawesi Tengah,Sigi,2023,370788,382579,409679,445106,463011,93.26,93.48,94.1,94.26,94.37,49,50,51,51,52,6117-09-01 00:00:00,6464.34,6679.39,6904.56,7146.18,8126,8171,8498,8891,9254,66.53,78.31,71.82,70.06,72.2,70.28,2026-03-09 00:00:00,70.35,,12.83
Sulawesi Tengah,Sigi,2024,370788,382579,409679,445106,463011,93.26,93.48,94.1,94.26,94.37,49,50,51,51,52,6117-09-01 00:00:00,6464.34,6679.39,6904.56,7146.18,8126,8171,8498,8891,9254,66.53,78.31,71.82,70.06,72.2,70.9,2026-04-09 00:00:00,70.48,,2026-06-12 00:00:00
Sulawesi Tengah,Banggai Laut,2020,359768,366005,384686,424660,443877,91.31,91.77,92.3,92.4,92.73,102,97,104,106,108,1607.82,1678.04,1746.71,1813.57,1877.36,7663,7707,8037,8470,8776,64.52,61.77,63.18,65.89,68.78,67.6,8.62,65.38,,2026-06-14 00:00:00
Sulawesi Tengah,Banggai Laut,2021,359768,366005,384686,424660,443877,91.31,91.77,92.3,92.4,92.73,102,97,104,106,108,1607.82,1678.04,1746.71,1813.57,1877.36,7663,7707,8037,8470,8776,64.52,61.77,63.18,65.89,68.78,67.82,8.63,65.67,,14.17
Sulawesi Tengah,Banggai Laut,2022,359768,366005,384686,424660,443877,91.31,91.77,92.3,92.4,92.73,102,97,104,106,108,1607.82,1678.04,1746.71,1813.57,1877.36,7663,7707,8037,8470,8776,64.52,61.77,63.18,65.89,68.78,68.4,8.63,65.81,,13.17
Sulawesi Tengah,Banggai Laut,2023,359768,366005,384686,424660,443877,91.31,91.77,92.3,92.4,92.73,102,97,104,106,108,1607.82,1678.04,1746.71,1813.57,1877.36,7663,7707,8037,8470,8776,64.52,61.77,63.18,65.89,68.78,69.12,8.64,66.08,,14.15
Sulawesi Tengah,Banggai Laut,2024,359768,366005,384686,424660,443877,91.31,91.77,92.3,92.4,92.73,102,97,104,106,108,1607.82,1678.04,1746.71,1813.57,1877.36,7663,7707,8037,8470,8776,64.52,61.77,63.18,65.89,68.78,69.65,8.65,66.31,,13.78
Sulawesi Tengah,Morowali Utara,2020,474170,486511,519441,556204,594137,95.98,95.98,96.53,96.61,97.06,14,12,14,14,15,8071.79,8926.55,12169.35,14972.78,17073.22,8853,8890,9242,9623,10032,73.45,79.88,86.69,88.58,89.92,69.42,8.71,69.61,,2026-01-14 00:00:00
Sulawesi Tengah,Morowali Utara,2021,474170,486511,519441,556204,594137,95.98,95.98,96.53,96.61,97.06,14,12,14,14,15,8071.79,8926.55,12169.35,14972.78,17073.22,8853,8890,9242,9623,10032,73.45,79.88,86.69,88.58,89.92,69.52,8.72,69.71,,2026-09-13 00:00:00
Sulawesi Tengah,Morowali Utara,2022,474170,486511,519441,556204,594137,95.98,95.98,96.53,96.61,97.06,14,12,14,14,15,8071.79,8926.55,12169.35,14972.78,17073.22,8853,8890,9242,9623,10032,73.45,79.88,86.69,88.58,89.92,70.02,8.75,69.77,,12.97
Sulawesi Tengah,Morowali Utara,2023,474170,486511,519441,556204,594137,95.98,95.98,96.53,96.61,97.06,14,12,14,14,15,8071.79,8926.55,12169.35,14972.78,17073.22,8853,8890,9242,9623,10032,73.45,79.88,86.69,88.58,89.92,70.74,8.94,69.97,,12.85
Sulawesi Tengah,Morowali Utara,2024,474170,486511,519441,556204,594137,95.98,95.98,96.53,96.61,97.06,14,12,14,14,15,8071.79,8926.55,12169.35,14972.78,17073.22,8853,8890,9242,9623,10032,73.45,79.88,86.69,88.58,89.92,71.64,9.13,70.06,,11.95
Sulawesi Tengah,Kota Palu,2020,559246,571605,604280,632261,658112,97.96,98.16,98.09,98.37,98.57,1047,945,1071,1087,1101,15462.91,16385.58,17092.79,17941.4,18768.74,14839,14894,15162,15501,15941,99.27,91.74,83.72,87.54,89.49,82.74,11.61,71.04,,2026-08-06 00:00:00
Sulawesi Tengah,Kota Palu,2021,559246,571605,604280,632261,658112,97.96,98.16,98.09,98.37,98.57,1047,945,1071,1087,1101,15462.91,16385.58,17092.79,17941.4,18768.74,14839,14894,15162,15501,15941,99.27,91.74,83.72,87.54,89.49,82.96,11.72,71.09,,7.17
Sulawesi Tengah,Kota Palu,2022,559246,571605,604280,632261,658112,97.96,98.16,98.09,98.37,98.57,1047,945,1071,1087,1101,15462.91,16385.58,17092.79,17941.4,18768.74,14839,14894,15162,15501,15941,99.27,91.74,83.72,87.54,89.49,83.26,11.73,71.2,,6.63
Sulawesi Tengah,Kota Palu,2023,559246,571605,604280,632261,658112,97.96,98.16,98.09,98.37,98.57,1047,945,1071,1087,1101,15462.91,16385.58,17092.79,17941.4,18768.74,14839,14894,15162,15501,15941,99.27,91.74,83.72,87.54,89.49,83.71,11.74,71.45,,6.56
Sulawesi Tengah,Kota Palu,2024,559246,571605,604280,632261,658112,97.96,98.16,98.09,98.37,98.57,1047,945,1071,1087,1101,15462.91,16385.58,17092.79,17941.4,18768.74,14839,14894,15162,15501,15941,99.27,91.74,83.72,87.54,89.49,84.12,11.75,71.56,,5.94
Sulawesi Selatan,Kepulauan Selayar,2020,396822,406732,430976,453432,468755,91.63,91.5,91.73,91.94,92.39,152,102,118,122,123,3620-02-01 00:00:00,3765.56,3903-08-01 00:00:00,4047.38,4182.33,8970,9060,9446,9830,10235,71.87,75.57,80.84,85.65,89.39,69.29,7.88,68.46,,12.48
Sulawesi Selatan,Kepulauan Selayar,2021,396822,406732,430976,453432,468755,91.63,91.5,91.73,91.94,92.39,152,102,118,122,123,3620-02-01 00:00:00,3765.56,3903-08-01 00:00:00,4047.38,4182.33,8970,9060,9446,9830,10235,71.87,75.57,80.84,85.65,89.39,69.68,2026-08-08 00:00:00,68.52,,12.45
Sulawesi Selatan,Kepulauan Selayar,2022,396822,406732,430976,453432,468755,91.63,91.5,91.73,91.94,92.39,152,102,118,122,123,3620-02-01 00:00:00,3765.56,3903-08-01 00:00:00,4047.38,4182.33,8970,9060,9446,9830,10235,71.87,75.57,80.84,85.65,89.39,70.27,2026-09-08 00:00:00,68.81,,12.24
Sulawesi Selatan,Kepulauan Selayar,2023,396822,406732,430976,453432,468755,91.63,91.5,91.73,91.94,92.39,152,102,118,122,123,3620-02-01 00:00:00,3765.56,3903-08-01 00:00:00,4047.38,4182.33,8970,9060,9446,9830,10235,71.87,75.57,80.84,85.65,89.39,71.13,8.35,69.04,,12.27
Sulawesi Selatan,Kepulauan Selayar,2024,396822,406732,430976,453432,468755,91.63,91.5,91.73,91.94,92.39,152,102,118,122,123,3620-02-01 00:00:00,3765.56,3903-08-01 00:00:00,4047.38,4182.33,8970,9060,9446,9830,10235,71.87,75.57,80.84,85.65,89.39,71.98,8.49,69.26,,10.79
Sulawesi Selatan,Bulukumba,2020,351180,369022,390040,406882,422111,96.29,95.8,95.95,95.83,96.0,379,343,379,383,387,8604-02-01 00:00:00,9013.58,9357-11-01 00:00:00,9741-04-01 00:00:00,10189.82,10513,10632,10941,11392,11807,87.43,92.08,87.76,86.6,88.66,71.37,7.67,67.92,,2026-01-07 00:00:00
Sulawesi Selatan,Bulukumba,2021,351180,369022,390040,406882,422111,96.29,95.8,95.95,95.83,96.0,379,343,379,383,387,8604-02-01 00:00:00,9013.58,9357-11-01 00:00:00,9741-04-01 00:00:00,10189.82,10513,10632,10941,11392,11807,87.43,92.08,87.76,86.6,88.66,72.02,7.82,68.1,,7.43
Sulawesi Selatan,Bulukumba,2022,351180,369022,390040,406882,422111,96.29,95.8,95.95,95.83,96.0,379,343,379,383,387,8604-02-01 00:00:00,9013.58,9357-11-01 00:00:00,9741-04-01 00:00:00,10189.82,10513,10632,10941,11392,11807,87.43,92.08,87.76,86.6,88.66,72.75,2026-01-08 00:00:00,68.51,,7.39
Sulawesi Selatan,Bulukumba,2023,351180,369022,390040,406882,422111,96.29,95.8,95.95,95.83,96.0,379,343,379,383,387,8604-02-01 00:00:00,9013.58,9357-11-01 00:00:00,9741-04-01 00:00:00,10189.82,10513,10632,10941,11392,11807,87.43,92.08,87.76,86.6,88.66,73.64,8.26,68.84,,7.22
Sulawesi Selatan,Bulukumba,2024,351180,369022,390040,406882,422111,96.29,95.8,95.95,95.83,96.0,379,343,379,383,387,8604-02-01 00:00:00,9013.58,9357-11-01 00:00:00,9741-04-01 00:00:00,10189.82,10513,10632,10941,11392,11807,87.43,92.08,87.76,86.6,88.66,74.43,8.52,69.0,,6.71
Sulawesi Selatan,Bantaeng,2020,340890,363342,394116,419677,434664,95.78,95.76,95.35,95.31,95.33,497,500,504,520,525,5650.54,6151.45,7102-04-01 00:00:00,7496.65,7823.49,11632,11829,12133,12304,12719,68.67,77.8,88.82,78.07,77.94,69.45,6.72,70.54,,8.95
Sulawesi Selatan,Bantaeng,2021,340890,363342,394116,419677,434664,95.78,95.76,95.35,95.31,95.33,497,500,504,520,525,5650.54,6151.45,7102-04-01 00:00:00,7496.65,7823.49,11632,11829,12133,12304,12719,68.67,77.8,88.82,78.07,77.94,69.71,6.77,70.6,,9.41
Sulawesi Selatan,Bantaeng,2022,340890,363342,394116,419677,434664,95.78,95.76,95.35,95.31,95.33,497,500,504,520,525,5650.54,6151.45,7102-04-01 00:00:00,7496.65,7823.49,11632,11829,12133,12304,12719,68.67,77.8,88.82,78.07,77.94,70.41,6.81,70.88,,2026-07-09 00:00:00
Sulawesi Selatan,Bantaeng,2023,340890,363342,394116,419677,434664,95.78,95.76,95.35,95.31,95.33,497,500,504,520,525,5650.54,6151.45,7102-04-01 00:00:00,7496.65,7823.49,11632,11829,12133,12304,12719,68.67,77.8,88.82,78.07,77.94,71.28,2026-09-07 00:00:00,71.11,,9.18
Sulawesi Selatan,Bantaeng,2024,340890,363342,394116,419677,434664,95.78,95.76,95.35,95.31,95.33,497,500,504,520,525,5650.54,6151.45,7102-04-01 00:00:00,7496.65,7823.49,11632,11829,12133,12304,12719,68.67,77.8,88.82,78.07,77.94,72.2,7.26,71.3,,8.26
Sulawesi Selatan,Jeneponto,2020,366453,374407,384299,405280,416231,91.46,91.6,92.0,92.28,92.39,445,574,515,521,526,6696.42,7058.35,7327.53,7466.55,7916-07-01 00:00:00,9114,9215,9425,9781,10158,85.46,81.48,83.2,83.19,87.2,67.22,6.59,66.39,,14.58
Sulawesi Selatan,Jeneponto,2021,366453,374407,384299,405280,416231,91.46,91.6,92.0,92.28,92.39,445,574,515,521,526,6696.42,7058.35,7327.53,7466.55,7916-07-01 00:00:00,9114,9215,9425,9781,10158,85.46,81.48,83.2,83.19,87.2,67.54,2026-06-06 00:00:00,66.49,,14.28
Sulawesi Selatan,Jeneponto,2022,366453,374407,384299,405280,416231,91.46,91.6,92.0,92.28,92.39,445,574,515,521,526,6696.42,7058.35,7327.53,7466.55,7916-07-01 00:00:00,9114,9215,9425,9781,10158,85.46,81.48,83.2,83.19,87.2,68.13,6.75,66.81,,13.73
Sulawesi Selatan,Jeneponto,2023,366453,374407,384299,405280,416231,91.46,91.6,92.0,92.28,92.39,445,574,515,521,526,6696.42,7058.35,7327.53,7466.55,7916-07-01 00:00:00,9114,9215,9425,9781,10158,85.46,81.48,83.2,83.19,87.2,68.95,7,66.99,,2026-06-13 00:00:00
Sulawesi Selatan,Jeneponto,2024,366453,374407,384299,405280,416231,91.46,91.6,92.0,92.28,92.39,445,574,515,521,526,6696.42,7058.35,7327.53,7466.55,7916-07-01 00:00:00,9114,9215,9425,9781,10158,85.46,81.48,83.2,83.19,87.2,69.45,2026-01-07 00:00:00,67.16,,11.82
Sulawesi Selatan,Takalar,2020,364378,380564,399062,428941,455793,87.56,87.45,87.66,87.8,88.24,531,534,550,563,571,6575.76,6908-05-01 00:00:00,7228-04-01 00:00:00,7507-06-01 00:00:00,7832.68,10454,10543,10746,11239,11679,95.15,90.15,91.98,95.59,96.25,69.84,7.29,67.18,,8.44
Sulawesi Selatan,Takalar,2021,364378,380564,399062,428941,455793,87.56,87.45,87.66,87.8,88.24,531,534,550,563,571,6575.76,6908-05-01 00:00:00,7228-04-01 00:00:00,7507-06-01 00:00:00,7832.68,10454,10543,10746,11239,11679,95.15,90.15,91.98,95.59,96.25,70.25,7.49,67.3,,8.25
Sulawesi Selatan,Takalar,2022,364378,380564,399062,428941,455793,87.56,87.45,87.66,87.8,88.24,531,534,550,563,571,6575.76,6908-05-01 00:00:00,7228-04-01 00:00:00,7507-06-01 00:00:00,7832.68,10454,10543,10746,11239,11679,95.15,90.15,91.98,95.59,96.25,70.86,7.64,67.64,,8.25
Sulawesi Selatan,Takalar,2023,364378,380564,399062,428941,455793,87.56,87.45,87.66,87.8,88.24,531,534,550,563,571,6575.76,6908-05-01 00:00:00,7228-04-01 00:00:00,7507-06-01 00:00:00,7832.68,10454,10543,10746,11239,11679,95.15,90.15,91.98,95.59,96.25,71.46,7.66,67.9,,8.29
Sulawesi Selatan,Takalar,2024,364378,380564,399062,428941,455793,87.56,87.45,87.66,87.8,88.24,531,534,550,563,571,6575.76,6908-05-01 00:00:00,7228-04-01 00:00:00,7507-06-01 00:00:00,7832.68,10454,10543,10746,11239,11679,95.15,90.15,91.98,95.59,96.25,72.06,7.73,68.11,,7.75
Sulawesi Selatan,Gowa,2020,390917,408435,429222,456719,475305,87.17,87.37,87.83,88.37,88.91,407,411,432,442,449,14025.76,15043.7,15734.85,16650.36,17547,9394,9504,9812,10233,10700,90.47,97.2,96.18,96.16,98.42,71.58,8.19,70.43,,7.38
Sulawesi Selatan,Gowa,2021,390917,408435,429222,456719,475305,87.17,87.37,87.83,88.37,88.91,407,411,432,442,449,14025.76,15043.7,15734.85,16650.36,17547,9394,9504,9812,10233,10700,90.47,97.2,96.18,96.16,98.42,71.74,2026-02-08 00:00:00,70.45,,7.54
Sulawesi Selatan,Gowa,2022,390917,408435,429222,456719,475305,87.17,87.37,87.83,88.37,88.91,407,411,432,442,449,14025.76,15043.7,15734.85,16650.36,17547,9394,9504,9812,10233,10700,90.47,97.2,96.18,96.16,98.42,72.44,2026-04-08 00:00:00,70.7,,7.36
Sulawesi Selatan,Gowa,2023,390917,408435,429222,456719,475305,87.17,87.37,87.83,88.37,88.91,407,411,432,442,449,14025.76,15043.7,15734.85,16650.36,17547,9394,9504,9812,10233,10700,90.47,97.2,96.18,96.16,98.42,73.01,8.41,70.89,,7.42
Sulawesi Selatan,Gowa,2024,390917,408435,429222,456719,475305,87.17,87.37,87.83,88.37,88.91,407,411,432,442,449,14025.76,15043.7,15734.85,16650.36,17547,9394,9504,9812,10233,10700,90.47,97.2,96.18,96.16,98.42,73.71,8.53,71.06,,6.85
Sulawesi Selatan,Sinjai,2020,329819,352490,374226,397562,412441,98.02,97.81,98.13,98.21,98.3,316,327,305,309,313,7200.23,7576.83,7945.62,8399.53,8833.54,9439,9505,9726,10180,10665,86.88,87.13,89.19,86.54,86.14,69.86,7.75,67.3,,9
Sulawesi Selatan,Sinjai,2021,329819,352490,374226,397562,412441,98.02,97.81,98.13,98.21,98.3,316,327,305,309,313,7200.23,7576.83,7945.62,8399.53,8833.54,9439,9505,9726,10180,10665,86.88,87.13,89.19,86.54,86.14,70.02,7.78,67.38,,8.84
Sulawesi Selatan,Sinjai,2022,329819,352490,374226,397562,412441,98.02,97.81,98.13,98.21,98.3,316,327,305,309,313,7200.23,7576.83,7945.62,8399.53,8833.54,9439,9505,9726,10180,10665,86.88,87.13,89.19,86.54,86.14,70.6,7.79,67.68,,2026-08-08 00:00:00
Sulawesi Selatan,Sinjai,2023,329819,352490,374226,397562,412441,98.02,97.81,98.13,98.21,98.3,316,327,305,309,313,7200.23,7576.83,7945.62,8399.53,8833.54,9439,9505,9726,10180,10665,86.88,87.13,89.19,86.54,86.14,71.2,2026-08-07 00:00:00,67.92,,8.55
Sulawesi Selatan,Sinjai,2024,329819,352490,374226,397562,412441,98.02,97.81,98.13,98.21,98.3,316,327,305,309,313,7200.23,7576.83,7945.62,8399.53,8833.54,9439,9505,9726,10180,10665,86.88,87.13,89.19,86.54,86.14,71.81,7.82,68.13,,7.82
Sulawesi Selatan,Maros,2020,414324,424637,450275,510040,530070,89.23,89.2,89.46,89.5,89.61,242,245,281,283,287,12233.66,12400.62,13532.96,14210.16,14748.76,10963,11032,11403,11795,12209,88.4,87.74,92.73,96.09,94.68,71.77,7.73,69.02,,9.74
Sulawesi Selatan,Maros,2021,414324,424637,450275,510040,530070,89.23,89.2,89.46,89.5,89.61,242,245,281,283,287,12233.66,12400.62,13532.96,14210.16,14748.76,10963,11032,11403,11795,12209,88.4,87.74,92.73,96.09,94.68,72.32,2026-01-08 00:00:00,69.04,,9.57
Sulawesi Selatan,Maros,2022,414324,424637,450275,510040,530070,89.23,89.2,89.46,89.5,89.61,242,245,281,283,287,12233.66,12400.62,13532.96,14210.16,14748.76,10963,11032,11403,11795,12209,88.4,87.74,92.73,96.09,94.68,72.92,2026-02-08 00:00:00,69.28,,9.43
